name,k,k_uncert,Q1,Q2,Q3,Q4,Q5,Q6,theta1,theta2,theta3,theta4,theta5,theta6
sample042,0.977573,8.5048851e-05,0.17434099233069678,0.15856934513390702,0.17086580568580803,0.16456323246854973,0.17967553444728984,0.15198508993374846,152.9377451,80.53775908,16.18964342,65.51244164,217.59395648,289.01261581
sample043,1.01541,8.224821e-05,0.1646026358319801,0.16920211961075043,0.18782485606671134,0.17729970563110437,0.15776529096303443,0.14330539189641928,254.76870057,179.99205339,250.74434838,206.61371873,305.94805328,134.18849927
sample044,1.00639,8.353037e-05,0.17005347117461223,0.16525536908581828,0.18649228630014544,0.1614241650379114,0.17225988779298723,0.14451482060852544,228.60436956,265.62385695,167.38215119,53.04065261,215.23344885,103.51544641
sample045,0.990585,8.419972500000001e-05,0.17349227618214078,0.17008280438444554,0.19173169678166777,0.17145611398840405,0.1549433292739506,0.1382937793893913,209.37633093,268.24214657,251.88072832,114.86001489,336.67602339,62.56788663
sample046,0.983585,8.5571895e-05,0.17463040667953597,0.16922487840255815,0.16956065410321436,0.1607388750661607,0.1741410971233419,0.15170408862518908,251.80650647,144.03898197,357.75563192,27.44225969,240.24541164,286.48793577
sample047,0.985035,8.471301e-05,0.16797785394819748,0.15385337749172276,0.1720615008049836,0.17597646761210578,0.16701405205884357,0.16311674808414692,116.40670419,66.71414842,18.54730712,141.2851889,90.48285535,230.39589648
sample048,0.955142,8.596278000000002e-05,0.1656507037685878,0.16608857198724408,0.18084474089170516,0.16166329116338812,0.17252375437570144,0.15322893781337338,70.41648725,106.74086431,318.86156043,25.20068957,110.13513737,91.59134364
sample049,0.953894,8.4896566e-05,0.1596999649245948,0.15783902802220517,0.1822208178489193,0.19063970309324493,0.16688003137776214,0.14272045473327377,321.49201606,63.72334872,74.26623608,237.35781011,309.95226281,61.73719998
sample050,0.999142,8.392792799999999e-05,0.17284858299062766,0.17507068682268837,0.1811701114174967,0.1617533406733085,0.16007511178926545,0.14908216630661342,167.36087645,228.27684268,273.7947787,326.20324171,295.773093,271.00299522
sample051,1.0144,8.31808e-05,0.169784064268568,0.15690196614265794,0.17406451647619056,0.16452081938849697,0.17634171666629195,0.15838691705779473,184.678276,282.85677912,294.30515082,94.8503644,210.90543776,176.62252557
sample052,0.997103,8.375665199999999e-05,0.169906741935224,0.1654550983660547,0.16854173171972942,0.17656018396334788,0.1728364228947826,0.1466998211208614,190.95904075,261.75503109,43.23813826,258.68927817,248.15908835,290.53562624
sample053,0.928554,8.7284076e-05,0.17345116485345613,0.1610673654700805,0.17884089344133314,0.16480727570096654,0.17135936259341222,0.15047393794075142,88.71090304,48.21019778,357.67427868,27.43232168,90.28561749,46.79858675
sample054,0.96566,8.497807999999999e-05,0.16399550866081863,0.15623423156851002,0.1722417798401185,0.18345131590163338,0.16172122931794153,0.16235593471097778,301.81878479,74.4859591,355.03664316,205.00142578,327.97895135,195.83141601
sample055,0.97434,8.574192e-05,0.15261089247045803,0.15516970423377208,0.1821155106724739,0.187648092555137,0.18421835873866005,0.1382374413294991,39.65381023,75.72059669,301.32745152,157.25888073,236.87105492,39.97331206
sample056,0.999114,8.3925576e-05,0.1630126142158368,0.15291224693590857,0.1923248891994555,0.18101721307313443,0.17519141353205298,0.13554162304361178,247.39363219,64.68794246,210.00148521,257.39206677,195.53564253,49.68289795
sample057,0.978709,8.514768300000001e-05,0.17102530925608495,0.16183509208785238,0.1948288903526174,0.16309605946473144,0.17264376083544586,0.13657088800326797,249.20183787,84.9732799,194.50629537,337.11460888,234.41623197,20.64740457
sample058,0.952081,8.473520899999999e-05,0.1604019038657002,0.1564079906401823,0.19640101971999607,0.16340447218809911,0.15910471429778728,0.16427989928823494,58.13354113,36.6463944,242.51807404,24.28184759,350.42402818,247.42939067
sample059,0.98226,8.447436e-05,0.16064508783745787,0.15147510767434585,0.19184453664513804,0.19157568146069104,0.16516183534030857,0.13929775104205883,116.02853753,26.95156696,125.49652399,183.90688301,92.09711734,318.36115283
sample060,1.0033,8.327390000000001e-05,0.16506264959016492,0.16809765362791285,0.19405411799180572,0.17635675876171833,0.1559301837114473,0.1404986363169508,260.94235235,261.17768004,170.65057158,137.72649647,323.53994635,106.8475732
sample061,1.03112,8.24896e-05,0.15818185292618211,0.16328915220810078,0.18235005866777904,0.17668810664543314,0.1700399559312265,0.14945087362127837,119.36431031,226.98701128,260.09657249,201.8828482,148.97033881,173.51617588
sample062,0.988993,8.406440500000001e-05,0.163444119796898,0.14987924361419058,0.1869677841027402,0.19074586504116303,0.1739862772927598,0.13497671015224838,250.72620107,353.21885889,124.39060711,198.00709894,259.33959505,353.59535423
sample063,0.943151,8.5826741e-05,0.1635014351951018,0.1566604983441805,0.18254284012156874,0.19060254866610726,0.16147509134115595,0.14521758633188564,311.91154085,348.9860503,312.73190878,248.36583941,43.70735339,338.25917894
sample064,0.995208,8.459268e-05,0.16609355089553757,0.1510131728008698,0.18448429604676508,0.1822232126850786,0.17362119773883916,0.14256456983290974,204.87059617,47.87148278,262.63192564,249.34189108,249.66913768,304.31404479
sample065,0.97809,8.509383e-05,0.17750189028091512,0.15253880323931562,0.17186175111229346,0.16957193131972798,0.17214298802894018,0.15638263601880745,236.09397192,40.80021194,54.91273764,297.89338454,275.41194457,122.9861971
sample066,1.00232,8.319256000000001e-05,0.16041508209626032,0.1500173345756849,0.19284635666868621,0.18419444510258348,0.17768283383805883,0.13484394771872632,136.1540652,38.06174311,158.82433023,151.4058689,183.70911057,57.01025222
sample067,0.960041,8.5443649e-05,0.18594571855591158,0.15788890024504615,0.18506773947790314,0.1648122061902907,0.15634396911520232,0.14994146641564624,219.63123097,45.75041249,110.91273466,325.31936669,14.35735604,87.75124984
sample068,0.987999,8.3979915e-05,0.1542006143397193,0.1512400079167791,0.1853820435483269,0.18306333549963072,0.18446865149400946,0.14164534720153457,66.04590845,51.87936694,104.69693532,134.53980556,185.74152526,80.85732267
sample069,1.02049,8.16392e-05,0.16222985762875208,0.1605857306472997,0.17989574929552282,0.17974855451334543,0.17473734688958537,0.14280276102549438,250.08003365,262.31265702,112.4151304,166.56761428,223.15365049,115.22940067
sample070,1.00078,8.306474e-05,0.16765389684933935,0.15022928170346633,0.18273324094063859,0.1682215433067266,0.17722581102003257,0.1539362261797965,239.62579249,333.22402814,245.02827144,298.75393094,213.92964171,132.73133585
sample071,0.959037,8.535429299999999e-05,0.154877929453944,0.15470218057616658,0.19376765303698232,0.1835890044515772,0.15792163009217738,0.1551416023891527,355.84310873,356.94487037,145.04062357,274.57153572,5.85435199,273.44107978
sample072,0.974282,8.5736816e-05,0.16756497609017276,0.17692006094613721,0.17942110983799217,0.174351981117493,0.15964982960107757,0.14209204240712703,96.82321542,157.35990276,54.60091404,135.99036032,319.23333849,80.83463285
sample073,1.00437,8.336271e-05,0.16318513341656954,0.1586113968004505,0.1695844663312853,0.17503123794862308,0.17595378196754877,0.15763398353552277,107.57475845,117.61664644,13.11297997,155.94969107,250.39706446,174.25152448
sample074,0.974662,8.4795594e-05,0.16308993548689038,0.16097335410159785,0.18058253133576763,0.1598097112022186,0.16772002486371068,0.1678244430098147,82.78468838,297.26393488,105.78598158,9.07240135,97.39408058,183.8535237
sample075,1.01983,8.260623e-05,0.1608122258795976,0.1522078130393663,0.1908787497964837,0.18141024225980235,0.16605896954683128,0.14863199947791866,139.04187881,73.95372203,199.71597365,195.38601727,120.48957704,241.60674071
sample076,1.01998,8.261838000000001e-05,0.1686204003909198,0.16271805381472687,0.18980066974718846,0.1725594959649626,0.15699009453252577,0.14931128554967665,167.63959314,118.25602678,197.04377583,249.5212266,303.70260906,215.37898167
sample077,0.970131,8.440139699999999e-05,0.1802042095762724,0.1779782503943067,0.17263385630923792,0.16055059949520456,0.1690345463299403,0.13959853789503818,149.92495836,144.46857372,2.25182123,1.77175496,271.83860899,343.97492167
sample078,0.995886,8.465031e-05,0.1526234499042789,0.15159563833936093,0.1910088605044718,0.18792803348799764,0.17057509350458247,0.1462689242593083,308.20517489,326.06495709,230.54970209,197.95057301,270.99744982,277.03258732
sample079,1.01277,8.304714e-05,0.16930473989111183,0.15619619413114183,0.18682898723198216,0.1594888944013126,0.17364471513908913,0.1545364692053623,151.58506741,89.17640107,216.03386749,57.24513803,187.03529681,156.52912257
sample080,0.986751,8.387383500000001e-05,0.15492505413516255,0.14939899257898964,0.18392316054349783,0.16564884741396876,0.18373732992912067,0.1623666153992605,315.64895847,347.87065736,257.03592039,66.25674707,216.56845831,208.2343315
sample081,0.98577,8.379045000000001e-05,0.1604927516148965,0.1687599148024962,0.19230996736148606,0.1857368534554795,0.15546195926778167,0.13723855349785996,289.0079984,268.59182972,130.83117487,175.87325375,339.26519991,325.88533574
sample082,0.969698,8.533342399999999e-05,0.15220263337836354,0.15045577702446616,0.17335157264080372,0.1951878157038635,0.19015800152660178,0.13864419972590108,16.05976358,11.13683984,24.12232306,200.08298557,181.52494279,33.72135775
sample083,0.980224,8.4299264e-05,0.17205881994329866,0.1542496487258784,0.19130634956323006,0.18304646962801763,0.15493810211018083,0.14440061002939436,219.14391946,50.22677962,258.77502814,173.56737932,17.62704719,300.81572187
sample084,0.974309,8.4764883e-05,0.17691180670380927,0.15954676670898954,0.17568542092823097,0.17811162177168366,0.15806097209819828,0.15168341178908845,136.86676259,80.66610147,331.77314955,178.53559717,335.89176965,111.32119636
sample085,0.958556,8.531148399999999e-05,0.15500617222496785,0.1659036079955301,0.1913637143632435,0.16696348501021183,0.17940927145973862,0.1413537489463081,26.84719556,296.39865608,137.57202964,333.76952117,169.32885966,32.44991297
sample086,1.0312,8.146479999999999e-05,0.16686660106244267,0.1675424302282749,0.18258856210044944,0.17554220738522985,0.16754771314529035,0.13991248607831303,204.84318217,194.43394351,120.99391192,181.94474448,242.27905875,115.70337349
sample087,0.97604,8.491548e-05,0.15421339891311836,0.15548159411264126,0.18936858936247236,0.16157181310937602,0.17957387190473664,0.15979073259765528,43.94869155,322.16526133,181.37495297,359.63581751,247.9624953,150.90198636
sample088,0.963664,8.4802432e-05,0.16023637441195349,0.15298441138787583,0.1834907769222635,0.16813745717988504,0.17954658016982955,0.15560439992819253,88.5202635,359.94532059,281.04944361,325.07252425,250.60851081,288.08198994
sample089,0.980901,8.4357486e-05,0.1561888788117834,0.17833760420215627,0.1939460788212695,0.1593470152731422,0.15613822761204774,0.15604219527960098,51.51326304,231.41722387,152.97962265,10.74792372,48.86836195,211.00349582
sample090,0.996182,8.3679288e-05,0.1479046799015268,0.17282246934840345,0.19668548005675546,0.17811683382044408,0.17157637128754893,0.1328941655853212,355.33684726,222.57690541,191.48759059,272.92202436,235.39628408,21.42868882
sample091,1.02956,8.236480000000001e-05,0.16806316006232647,0.16956840827833036,0.18489424198622473,0.162505107433271,0.16558408501825306,0.14938499722159454,184.7423366,197.49672198,209.15688659,298.43755824,166.99132912,231.52294427
sample092,0.962709,8.5681101e-05,0.1554839254341021,0.1528856541696509,0.17056228187885042,0.16278127556232425,0.18649029127266864,0.17179657168240353,38.34843675,345.78057927,8.38641829,0.03467473,245.09516461,232.72522491
sample093,1.00594,8.449896e-05,0.170823048324905,0.17433100183335737,0.182969876157569,0.16698652990410495,0.15269318129973578,0.152196362480328,250.65303252,179.86813012,121.2656138,286.94919843,341.87930333,214.46170949
sample094,0.939365,8.7360945e-05,0.15825710993950137,0.16456574271443158,0.19876112109233207,0.17335453727454586,0.16115915849929496,0.14390233047989393,35.28292945,317.56584515,260.35011288,316.27776552,49.93340366,2.32119143
sample095,0.984568,8.4672848e-05,0.15362685297289608,0.16095188778631886,0.186030134471448,0.18250299853372504,0.17555904109734677,0.14132908513826514,316.7176963,291.60643795,134.16388926,267.48350116,247.52377359,315.66849587
sample096,1.00787,8.365321000000001e-05,0.1725439119196199,0.16351287996783992,0.18833032583011883,0.1647664340367046,0.15695079945546325,0.15389564879025347,227.62968279,116.72407601,224.35056142,300.78331888,81.40498923,234.66503052
sample097,0.977086,8.5006482e-05,0.17083323784985435,0.16067799203997266,0.18970365829418348,0.1661016175671767,0.15683232730628502,0.15585116694252787,275.16979486,84.52915934,123.77740645,75.97605027,37.49453226,152.63514287
sample098,0.980935,8.436041e-05,0.15595117465091624,0.1563670676474639,0.17237098202648282,0.1862562368066377,0.17541496688934616,0.15363957197915312,319.35194078,302.55405188,344.3662039,193.78957101,111.59467591,129.65127855
sample099,0.975662,8.4882594e-05,0.15334420161668247,0.1730009737953141,0.1989537603499432,0.16603900844338051,0.16318062183576537,0.14548143395891444,343.07530034,259.52606096,221.36862354,63.11718889,302.60949683,108.82400253
sample100,0.970525,8.540619999999999e-05,0.15938985243691434,0.1543717049154242,0.1847092673565442,0.17200654187811468,0.16687479147052264,0.16264784194247983,59.28439058,55.93790577,96.33258792,100.46415568,81.73531788,170.46372093
sample101,0.942545,8.5771595e-05,0.18603190113441884,0.17097359810612045,0.17484621992219884,0.16373625563468414,0.1589285297984953,0.14548349540408229,248.384602,297.30618994,36.88409397,8.09022703,8.12600918,36.35047598
sample102,0.981251,8.5368837e-05,0.15435747334113004,0.1603240867326068,0.19995570253384234,0.18945303250553133,0.16152214512769775,0.1343875597591917,77.4036079,301.94551023,167.18460466,176.97425003,309.36342709,26.23221612
sample103,0.99661,8.371524e-05,0.17445639126568166,0.1550188799986953,0.1673753117745626,0.168113872743654,0.17441474528043716,0.16062079893696923,178.28509894,79.52782071,16.66683473,291.51444937,249.1049974,244.28404074
sample104,0.969369,8.5304472e-05,0.16455535288198753,0.15180331460345092,0.18305970096918175,0.1815489504407648,0.1632304952920786,0.15580218581253635,92.33410259,1.73183224,83.70739431,140.94366766,61.50749672,126.30390644
sample105,0.978342,8.511575400000001e-05,0.1514733695617761,0.15240952265446644,0.17427205816813054,0.18971858419752147,0.1840078555031628,0.14811860991494252,41.21277187,60.9203742,48.8348121,183.6459227,239.10063974,291.201754
sample106,0.947815,8.6251165e-05,0.1771676860399401,0.15672345956131745,0.17513455248942034,0.1749020947303729,0.17144043700863032,0.14463177017031892,264.043113,342.08167575,358.63338882,95.81809442,95.11090304,37.01042404
sample107,1.00472,8.339176e-05,0.1724110474220661,0.1745584942667267,0.19039917190249517,0.15859188939481506,0.152280900654841,0.15175849635905617,146.75574911,239.94910763,207.84477115,336.10792438,37.47387982,155.68367712
sample108,0.982802,8.5503774e-05,0.17910931032713773,0.1521378653215913,0.1753335689432054,0.1597689963892444,0.16923429439993,0.16441596461889124,209.75367308,37.08862871,87.58190556,7.86265454,118.89801476,248.67233628
sample109,0.939561,8.6439612e-05,0.1657724687282333,0.1584572247482154,0.17594337228645548,0.19271242667797067,0.16230847181987812,0.14480603573924705,310.41410966,55.65114293,359.05970338,216.86168095,343.47380539,345.8079707
sample110,0.972646,8.4620202e-05,0.16992462301488978,0.158315615309272,0.1799159172120866,0.18604301567758014,0.16656408734655984,0.13923674143961157,164.41149475,314.92350985,81.03627312,175.33982724,296.00967503,336.40809541
sample111,0.962721,8.5682169e-05,0.1588248303836967,0.17505800569664454,0.17448066556733483,0.16635012658502973,0.18273280136846354,0.1425535703988307,325.08326321,216.06138825,34.80512603,63.15781639,220.20780205,58.28519056
sample112,0.974199,8.475531300000001e-05,0.17649879202056756,0.16212094311657715,0.18069802868350354,0.16943032219651175,0.1564954765755966,0.1547564374072436,239.86563189,301.16582251,97.40343926,91.15116455,37.77354806,274.11723445
sample113,0.980675,8.433805e-05,0.15275255482342776,0.18037599765680745,0.20351286627342727,0.1745518575549225,0.1541293570208182,0.13467736667059685,37.46570775,205.6950002,240.12360791,112.56113116,11.68399142,358.38534201
sample114,0.969139,8.5284232e-05,0.1790982019091812,0.16153629115504478,0.17324364179750096,0.16033985784366736,0.15895811008759425,0.16682389720701146,262.01084694,90.12678848,51.29895718,11.90939426,332.66144418,216.046508
sample115,0.969683,8.5332104e-05,0.153340897502698,0.15241611953411321,0.1758245373833464,0.193249610440708,0.1857820577210686,0.1393867774180657,53.91088959,343.12746105,328.91881582,177.42307182,159.35515435,337.78733441
sample116,0.930883,8.6572119e-05,0.17191639643895978,0.1652636373630298,0.18176709667005908,0.17074254443868284,0.1644024268320201,0.14590789825724823,300.97859257,319.4970081,76.79956092,325.00439093,64.96312811,19.21151049
sample117,0.967578,8.5146864e-05,0.1568684739908132,0.1757482701762605,0.19223434237985487,0.16248006715139812,0.17489353141068426,0.13777531489098888,335.7063696,141.61050057,119.21581001,356.721444,168.54373874,16.0958109
sample118,0.985471,8.3765035e-05,0.1639503889969232,0.1660890273338469,0.18291723941711435,0.1765683160083975,0.15488752217750135,0.1555875060662169,89.43225094,125.98906587,294.40485228,166.14165539,9.98974854,168.30990407
sample119,0.94942,8.734664e-05,0.17597854128818743,0.18587847147157482,0.17451494221353286,0.1638759698997833,0.157674226776303,0.14207784835061849,284.79456887,195.98343581,8.58815638,347.42534669,26.44129653,27.27712389
sample120,0.969138,8.6253282e-05,0.16466273672350473,0.1543791992336523,0.17527146627808274,0.16783938687476607,0.1744523115833943,0.16339489930659998,295.04373371,58.78040401,66.76029786,77.85671962,276.97538124,245.79034054
sample121,1.02149,8.274069e-05,0.16732031673729808,0.16782499138091297,0.1908198713458572,0.17626718805188296,0.15125552806273043,0.14651210442131823,185.76950687,244.97932003,194.31803546,210.0631295,37.34883609,235.22386807
sample122,0.962664,8.5677096e-05,0.1729656390453359,0.15678128867538393,0.18847446184186617,0.1623530101125925,0.17547933554444978,0.14394626478037165,132.38810672,49.3006847,271.4821734,32.0881509,258.85457204,53.69065945
sample123,0.969144,8.5284672e-05,0.16624141878166895,0.1786756963170938,0.1751650142958693,0.16144338875902137,0.15786778115397343,0.16060670069237307,79.65703646,223.76870922,48.48450244,331.05830104,48.47393389,153.60558308
sample124,1.00659,8.354697e-05,0.1774016595123718,0.16991196973408876,0.19155622133158,0.15950356004039845,0.15111178033006267,0.15051480905149833,171.59377403,127.53038089,161.95942966,66.16482324,355.15796015,162.18284438
sample125,0.963475,8.47858e-05,0.1643267398705309,0.18046011609137402,0.17343384355698777,0.17327478598050589,0.16245336229223906,0.1460511522083625,84.32789107,206.46300822,353.99055909,288.93469384,86.4083789,311.56004594
sample126,1.01091,8.390553e-05,0.16655918787789348,0.14658429587218919,0.1713922218323718,0.18068308406367764,0.17875212171595223,0.15602908863791587,194.55791503,26.72407022,71.01120044,212.92343476,221.60376506,238.89164883
sample127,1.00995,8.28159e-05,0.16332358390708418,0.15099958932871632,0.1872796015910138,0.18138608306356924,0.17708618120050978,0.13992496090910667,179.89820797,319.06781724,241.43081512,159.30956397,213.42449156,85.64631638
sample128,0.993089,8.341947599999999e-05,0.16877036578569388,0.15468715101282943,0.19348679745997116,0.18271945285226454,0.15729136678270983,0.14304486610653122,146.24046593,57.26047711,147.30310692,197.15328396,321.37403441,105.1060107
