name,k,k_uncert,Q1,Q2,Q3,Q4,Q5,Q6,theta1,theta2,theta3,theta4,theta5,theta6
sample048,1.01937,8.664645000000001e-05,0.17452037397129933,0.1549375528544246,0.19006335816092362,0.16466096298230948,0.15561004053166416,0.16020771149937896,161.55372034,320.69466047,179.95648956,80.26616782,42.87198079,189.93497847
sample049,1.04904,8.497224e-05,0.1698416347708394,0.16662275622293216,0.1949213227383658,0.17276119656391956,0.15041460913446422,0.14543848056947883,156.56902885,128.42918845,188.93308527,155.28807536,356.06799772,158.01216487
sample050,1.03097,8.557050999999999e-05,0.1555813364553798,0.16080838493244978,0.1718718263310186,0.17787744818015744,0.1773827944307642,0.15647820967023018,70.46881038,135.00915971,39.51430757,163.453363,247.24657126,185.68875226
sample051,1.04405,8.56121e-05,0.14583270086793992,0.16681140792718935,0.19028845697322583,0.1737828769612358,0.17358271099568084,0.1497018462747282,12.89940551,209.54592439,208.64758656,272.5432487,191.63482844,229.00247023
sample052,1.03847,8.515454e-05,0.1691476796391749,0.1607295351469496,0.17648209539976423,0.17792142731428895,0.172627424974436,0.1430918375253863,197.5111348,119.47791273,300.28744908,161.00207666,157.14647689,287.75876836
sample053,1.0392,8.521439999999999e-05,0.15781297854089657,0.15266164572108426,0.17953660282174305,0.18458116394793556,0.17687353214008605,0.1485340768282545,281.34272365,306.55153733,108.67290391,217.56935573,150.14379977,133.49056302
sample054,1.04953,8.501193000000001e-05,0.16952873155589915,0.16306856443829917,0.18064310789325833,0.17657355126892227,0.15782093632078292,0.1523651085228382,203.32310344,259.89827397,118.96924336,216.11916653,79.11931085,208.18019299
sample055,0.971794,8.843325400000001e-05,0.1648398545143948,0.17009682349255667,0.17723298843473034,0.16309494595190732,0.1609614522737609,0.16377393533264997,43.14505967,111.64231303,20.43567492,348.21579552,34.17871611,135.43285265
sample056,0.968409,8.812521899999999e-05,0.16057550363533823,0.157180250962432,0.17670782984418945,0.18901230561092308,0.17132564075706672,0.14519846919005044,53.19857701,35.21006712,4.62254979,153.45743757,307.3254396,341.59452905
sample057,1.04286,8.551451999999999e-05,0.15463406117743383,0.16712279835688243,0.18671428657431655,0.18036887869465665,0.16607277236961718,0.14508720282709336,87.56467112,171.86828321,262.33227539,174.20294216,118.18006113,264.46571198
sample058,1.01815,8.654275000000001e-05,0.1609593269308387,0.15097901530576435,0.17121968566054502,0.17299952933855506,0.1777232605909713,0.16611918217332555,94.67783544,329.35925627,350.61012022,116.64542521,127.21257576,211.35712679
sample059,1.04384,8.559488000000001e-05,0.16715416183035245,0.14564849127891413,0.17200715810981484,0.17979895525663986,0.17753284398755187,0.15785838953672668,215.16156361,7.63783315,77.56681194,209.2416059,234.11604913,188.73432578
sample060,1.04881,8.600242e-05,0.1635724293826876,0.16424415887722016,0.17422144102569898,0.17019476256911342,0.17654280621193846,0.15122440193334147,127.42448933,230.80265944,306.96047094,129.28026408,186.9705378,142.1158476
sample061,0.976442,8.885622200000001e-05,0.16595102757907715,0.15483115012015364,0.17512931453507877,0.17270878322277372,0.18728290246395213,0.1440968220789647,94.05619324,16.57848405,2.67950474,82.07587689,244.02520561,25.40374451
sample062,1.01536,8.630560000000001e-05,0.1527532844826453,0.15239049281644196,0.18568939008746826,0.17198114170709194,0.1752091687532157,0.16197652215313668,37.86721052,51.37214092,134.55387767,291.1246792,132.72268406,197.14482904
sample063,1.02186,8.685810000000001e-05,0.16948786885074268,0.1743925566329359,0.18049885265339383,0.1739864500953052,0.15948943327701803,0.1421448384906045,259.16926522,179.40322444,80.68989531,126.57518293,82.31747729,298.82369384
sample064,0.994472,8.8508008e-05,0.16219405716870924,0.17664249237066745,0.17454681631700553,0.1708171817416333,0.17689180961161938,0.1389076427903651,80.51131944,232.34498532,353.17874619,86.65284517,144.81075359,7.83387774
sample065,1.02908,8.644271999999999e-05,0.15904422900299217,0.14898342892860283,0.19309158929298242,0.1879671003440708,0.175585640849698,0.1353280115816536,133.57435659,27.67320265,224.20824181,223.03465045,237.70649655,48.6668293
sample066,1.0384,8.61872e-05,0.1734419933712159,0.15310707369615503,0.18390386276462095,0.15626581805727835,0.17405792915258522,0.15922332295814456,183.43281923,65.89176496,178.03819187,20.64799461,185.80187482,171.9786577
sample067,1.0252,8.611679999999999e-05,0.16745351598144176,0.14948453504735956,0.1866987591409734,0.1624956624555,0.17710615899189042,0.1567613683828349,150.66140757,19.68927476,202.93926832,49.97101096,191.30608282,254.57890061
sample068,1.03339,8.577137e-05,0.16160802088627946,0.1684194743805196,0.18417664486357582,0.17194115534971943,0.1690352417146423,0.14481946280526334,280.05116182,158.54672855,107.46317775,106.88708572,137.28106074,279.59380773
sample069,1.05154,8.517473999999999e-05,0.16459929139053847,0.16361501196953904,0.1724822927325294,0.17439178086340063,0.17462129000073315,0.15029033304325928,130.46022004,158.06633948,57.43561418,168.91964465,225.73554659,151.92179642
sample070,1.0049,8.74263e-05,0.17949397351481253,0.16695320905750843,0.19679292822878602,0.16061714086375428,0.1536020819015056,0.14254066643363306,208.48901666,93.19937956,217.00555724,349.02247929,28.37734459,313.16848377
sample071,1.0371,8.504219999999999e-05,0.16406788244024822,0.15665607408670845,0.19649540580192798,0.18306877862786866,0.16406858188426016,0.13564327715898628,165.42593061,81.64494421,199.20116657,163.93818364,113.67985115,310.44575976
sample072,1.06694,8.428826e-05,0.15486729911526143,0.16155704878655874,0.18794946415396102,0.17818888640915112,0.17138858771896398,0.14604871381610363,111.96152204,241.70509985,214.87997845,193.65659289,170.14983408,160.38627415
sample073,1.03604,8.599132e-05,0.16135686971736585,0.1484989407014552,0.18262276675475675,0.17365319916223695,0.1783223775053771,0.1555458461588081,119.47877445,340.55330391,268.94754407,121.96196603,151.9362421,146.21863288
sample074,0.997314,8.7763632e-05,0.1748353278474247,0.1618582826669409,0.17266602465087583,0.17996553603726873,0.16066547201935596,0.15000935677813373,139.79592216,85.78480782,4.07904889,253.71964843,67.20634226,296.65535349
sample075,1.03422,8.584026e-05,0.1579855649065499,0.17392034089721153,0.19630954286341318,0.16732782830691734,0.17106635116754082,0.13339037185836727,95.97558418,181.97253847,223.13678235,89.98039017,202.68690317,50.20982978
sample076,1.0137,8.717820000000001e-05,0.17742847129350975,0.1500796355244614,0.171845036769474,0.1761640147966645,0.15988523074194652,0.1645976108739438,166.25480709,2.11736094,34.75733825,164.16142541,55.37916646,188.74090101
sample077,1.00171,8.714877000000001e-05,0.16267444915693602,0.1577152256878554,0.1819175892266603,0.17826697981861211,0.15809757173015104,0.16132818437978497,297.09661766,313.56393723,288.48830148,266.30849523,41.85467808,207.77759694
sample078,1.0023,8.72001e-05,0.15664338286525037,0.17970817973371844,0.19465551881832804,0.16912208160731704,0.15666152345481954,0.14320931352056648,327.00452698,231.81159234,125.83473893,80.35500962,51.25788085,303.41653222
sample079,1.04565,8.469765e-05,0.17131254376365163,0.16561584135946883,0.16811054990785682,0.17337647116787175,0.1669956747701895,0.1545889190309614,170.75957864,234.46691598,335.52259512,225.27784018,268.56533019,174.72267381
sample080,0.997497,8.7779736e-05,0.1553954129908529,0.17153270320592767,0.18638050991040878,0.16953665060442952,0.1591932472559992,0.15796147603238186,19.23531412,145.82911649,287.66010522,302.8664001,50.48472021,161.41196989
sample081,1.0213,8.57892e-05,0.16625918820920163,0.1679736574795767,0.19447673899017984,0.1639142894621537,0.1540091851040108,0.15336694075487745,276.92070049,127.26246739,230.38207595,69.38367199,346.16069667,235.2219278
sample082,1.06166,8.493280000000001e-05,0.1606417273417981,0.16570632442478705,0.1892470646891774,0.16852840278919035,0.16789356664975624,0.1479829141052909,259.66604811,180.46904079,190.94590222,111.147216,150.05361864,214.60652601
sample083,1.01259,8.708274000000002e-05,0.15335278407410563,0.15439175793752957,0.1957336675999059,0.18217521486586094,0.1605603062811517,0.1537862692414463,64.05258538,324.18016352,229.03226484,146.94641088,318.08631124,240.38089981
sample084,1.0284,8.63856e-05,0.16895438271019336,0.1645558361429721,0.1985581119629123,0.18209621387687985,0.15329880953635816,0.1325366457706843,228.50523031,109.73125604,226.23671312,201.5546685,340.86623204,33.84523805
sample085,0.98402,8.856180000000001e-05,0.18253293269359505,0.1688217393471588,0.17476212702130756,0.16274695143176937,0.16599686255252938,0.14513938695363987,257.70309195,109.56599366,1.60296796,33.18272824,90.82593153,52.19703417
sample086,1.02441,8.605044e-05,0.1747547406636277,0.1675665011501063,0.17189879225293392,0.17595572416957234,0.1581466881735839,0.15167755359017604,235.94604023,137.8933226,42.63271359,189.7193375,317.53075637,261.40740635
sample087,0.993176,8.839266399999999e-05,0.1549789885743585,0.1801980275122005,0.19121524446249646,0.16253330617333844,0.1669859127336248,0.14408852054398136,13.51277687,241.82330647,120.36739732,18.41758224,292.62759977,80.55058189
sample088,1.02022,8.569847999999998e-05,0.17779063086229388,0.17634040378686977,0.17826499578347854,0.15971150042585713,0.1693065271431748,0.1385859419983258,172.7152259,174.16399751,299.03817631,336.86589592,240.42934202,57.03133557
sample089,1.04623,8.579086e-05,0.1646431663616415,0.14628437286467016,0.1760905019730585,0.17759658353198743,0.17820776294487461,0.1571776123237679,166.80725612,353.39809573,286.42740581,163.19016109,167.55771722,219.95885277
sample090,1.00029,8.802552e-05,0.15663315943813982,0.17784439737191685,0.1915716308034453,0.16230174112232887,0.17312957189895864,0.13851949936521052,49.77847745,172.77325029,269.2806719,346.98140555,160.20868544,35.63933365
sample091,0.997759,8.780279199999999e-05,0.15710710990152182,0.15528981586472723,0.19274513725127934,0.16194859155144045,0.1725973539500412,0.16031199148099012,329.36349179,48.88130762,173.04434147,18.40158707,279.59816547,170.15546824
sample092,1.00892,8.777604e-05,0.15170838462395142,0.15047179542564076,0.18583248922220744,0.1847998545573477,0.17913108223195673,0.1480563939388959,28.72143247,14.60347685,123.9942732,262.93773111,259.14356718,105.3905445
sample093,1.02786,8.634023999999999e-05,0.15226030998742932,0.1738903690686962,0.1999158813793292,0.18125099867084177,0.15407854168226837,0.13860389921143554,60.6245122,171.86790578,232.59891721,165.07938967,44.06368038,293.82765296
sample094,1.05592,8.44736e-05,0.16303157309722224,0.14619018303738843,0.18203665663226115,0.18110103486249007,0.17510110383746644,0.15253944853317183,202.7320693,339.89637062,149.54080303,204.21890617,171.8870309,220.6275209
sample095,1.01307,8.712402e-05,0.17976551060833001,0.183265661535868,0.1862669117047248,0.1594922357060658,0.15371524655806257,0.1374944338869489,161.9047486,201.65991753,279.98031767,47.71354316,41.51313496,49.8897245
sample096,1.02434,8.706890000000001e-05,0.15138234343741558,0.1623828535917365,0.18968198572672784,0.18090630687946968,0.1795731156407047,0.13607339472394564,323.99580803,273.07517764,258.64309149,131.24937948,194.93292508,53.4882881
sample097,0.998082,8.683313400000001e-05,0.16784531055802304,0.17757574372899126,0.17949582762623803,0.16200514501750984,0.1734873307350404,0.1395906423341975,112.52953203,252.86063879,82.00564419,11.54337772,252.18681944,355.62407549
sample098,1.04185,8.438985e-05,0.16838767996805085,0.14795851871691643,0.17323953850697513,0.17573177939941498,0.17928301342334574,0.15539946998529686,197.87497639,337.41148859,307.71207645,153.02731515,165.57083432,149.83196357
sample099,1.03196,8.565267999999999e-05,0.16235193703069412,0.17039058040129734,0.19696742047842686,0.1681170023071346,0.1601388210789167,0.14203423870353044,279.72254857,150.41319131,216.11490805,97.0643299,298.68823861,117.17428035
sample100,1.0169,8.64365e-05,0.1715901979436997,0.17564699674784223,0.17080044279394696,0.17238860298429282,0.17187886290546617,0.13769489662475226,153.07056308,217.75169554,341.07296176,281.52518182,241.71730128,335.76330096
sample101,0.979211,8.910820100000001e-05,0.16398917093370652,0.15604979024375037,0.2054818610473539,0.17509581357041723,0.15880586595615873,0.14057749824861326,306.09912748,354.16987302,224.80988076,88.17046504,350.93630185,18.7294154
sample102,1.0102,8.68772e-05,0.1680321527338221,0.16707101916960254,0.19106875734396928,0.16903161371011177,0.16617210410985753,0.13862435293263664,137.34031116,285.08278718,156.37534239,306.75294777,120.11698047,39.57073213
sample103,1.05597,8.447760000000001e-05,0.16760964175439544,0.1548411605839067,0.17769530173875792,0.17643152137737528,0.17418034418457998,0.14924203036098455,183.53960039,98.22202991,104.27647485,227.05680934,215.89453439,145.68333144
sample104,1.02454,8.70859e-05,0.1709920883601802,0.1503116614766859,0.1842535094492398,0.15863815631842282,0.17693985885030108,0.15886472554517023,147.7829402,348.73259267,160.71618918,14.23240942,165.84466573,138.37552058
sample105,0.990217,8.812931299999999e-05,0.15565162335603364,0.16220427016997624,0.17509834647006234,0.18267025753171326,0.17662146377188115,0.1477540387003332,36.73640444,297.330111,340.86027186,141.28698588,279.18431121,87.31677495
sample106,1.01666,8.743276e-05,0.15010456904453504,0.17572282431088482,0.19879058799877192,0.176357343742399,0.15711365214932227,0.1419110227540868,3.95759666,233.77742032,184.59676435,275.12770446,326.84666582,108.29846818
sample107,1.02131,8.681135e-05,0.1646713219621248,0.15796487019045097,0.17043415996583466,0.18535865727635928,0.17718469737274778,0.1443862932324826,149.13556875,296.09140675,33.55979246,212.79403329,156.26404027,298.92267138
sample108,0.999809,8.798319199999999e-05,0.17510629861272825,0.1603812814422153,0.17729147953255545,0.160264490444128,0.1779346940111426,0.1490217559572303,130.20489941,84.23567008,318.76911999,351.08540425,163.51282371,79.18929017
sample109,1.01233,8.706038e-05,0.17273919619215267,0.16874544771376973,0.1742291998088517,0.16844881405844497,0.16569869539493087,0.15013864683185002,164.25234666,269.21813482,312.05887598,301.50654872,286.89162843,287.62602695
sample110,1.03572,8.492904e-05,0.16989963537558384,0.17023122955359693,0.1751258458036394,0.17854314391028336,0.17353524706002063,0.13266489829687586,186.27428622,196.20347502,310.49221998,179.20164436,182.80165523,33.60161094
sample111,1.02699,8.626716e-05,0.1488373106997936,0.157308687751574,0.18658969972472422,0.18770662306842212,0.18057897410055868,0.1389787046549273,334.82376376,290.09721299,263.52738755,229.41023134,203.85494492,75.64103016
sample112,1.04535,8.57187e-05,0.16104478709214728,0.16578300768131662,0.17696965332301087,0.17326917816063497,0.17311164090307357,0.1498217328398166,120.80447279,167.00972111,288.58276357,263.42910174,209.599199,256.57447734
sample113,1.01526,8.731236e-05,0.17538217210836077,0.1737395548384879,0.1727377493646471,0.16645912815629377,0.1600931648763564,0.15158823065585403,257.86688517,162.3414077,49.67155392,300.08324919,312.20306295,130.50800929
sample114,1.04077,8.534314e-05,0.16497187364777155,0.154122752151368,0.1772191144018281,0.17976400338811965,0.17842797166329,0.1454942847476227,139.17389698,92.51698399,296.62372249,206.62739424,185.93548535,107.38411523
sample115,1.02261,8.692185000000001e-05,0.1538635343907523,0.15334275147709137,0.18030255619454505,0.18252005104596425,0.17745843477520373,0.1525126721164433,309.58371969,315.79166859,280.45527267,255.10257418,157.97288667,264.58072753
sample116,1.0105,8.6903e-05,0.1680745020075024,0.15540149997196667,0.17974367680595377,0.1838644276618328,0.17651096986176262,0.1364049236909818,165.1688214,320.6614806,83.79098076,147.11628387,253.9856922,22.9675751
sample117,1.00825,8.670950000000001e-05,0.16812611792955373,0.16323593974502246,0.17263815491530615,0.1730689345092839,0.180568531321576,0.14236232157925774,122.95842043,109.16438934,3.63775421,105.89088448,179.77722714,318.36309439
sample118,0.949034,8.9209196e-05,0.1636253082457859,0.1675281351422283,0.17874872349216164,0.16987581819929892,0.16780679712814967,0.1524152177923755,357.07126498,314.70132757,351.20523957,62.33740723,327.41793965,68.37127549
sample119,0.9902,8.81278e-05,0.17001705370499084,0.17944414770840772,0.175917715489488,0.17117273733311666,0.1629114627373423,0.14053688302665432,110.87235061,247.44668391,335.56311075,301.09340505,87.14007597,11.81954335
sample120,1.00924,8.679464e-05,0.17110875996045505,0.15592819236562117,0.17926355932400562,0.17303815793426855,0.17662959170264791,0.14403173871300162,182.26146657,319.0636756,90.0284263,95.87641539,154.16343694,310.01017429
sample121,0.984518,8.7622102e-05,0.18205098600514738,0.15509643185931965,0.1715915507555983,0.17129262247863264,0.17259707380168554,0.14737133509961664,221.37872801,349.53268214,4.7830043,304.82025517,282.50305182,63.42533069
sample122,0.994724,8.753571200000001e-05,0.16303916269065072,0.1527516897834017,0.1940479584631673,0.16905152869729212,0.18121173083625225,0.1398979295292357,105.77058298,5.32872592,248.87397926,65.79046612,175.61397224,25.09240454
sample123,1.03673,8.501186e-05,0.15810190944131694,0.1601417180862164,0.19362324744352333,0.17936543607901262,0.1729955196379946,0.13577216931193592,110.72384452,106.18337475,221.08054416,255.15462226,223.13575287,62.27027647
sample124,1.03583,8.597389e-05,0.17491087923031318,0.17767345318446093,0.18952380704898614,0.16166419669774418,0.15879807994064077,0.1374295838978548,212.0082626,207.87210779,137.17754724,69.61948253,101.13556815,77.35380013
sample125,1.03925,8.625775e-05,0.16563887360510618,0.16576172663989386,0.17716698682759274,0.17334643900190483,0.17195874437743117,0.14612722954807128,259.43868772,147.94258554,92.4429089,268.45750261,245.66693208,120.26886637
sample126,0.995015,8.756131999999999e-05,0.17359211034346284,0.17879345862023438,0.17318076235069546,0.1669048806882144,0.16632231583728452,0.14120647216010832,274.33983005,211.30394002,3.20880967,76.46669589,99.09396696,48.24017693
sample127,0.988325,8.7960925e-05,0.1852421340762493,0.16075666569149488,0.17402170724314608,0.16963891187057295,0.16218929585968567,0.14815128525885135,166.27352236,69.70698995,344.02336316,297.92140149,316.17874805,77.16754871
sample128,1.01108,8.695288e-05,0.17481027751990985,0.15712349117002278,0.1910987769377274,0.16316572080722977,0.16371163978546954,0.15009009377964058,236.27082554,316.97093644,206.90171865,54.79193466,297.11491439,113.75456509
