keff,QPTR,Reward
0.975305834611257,1.0729666414538601,19.79191506045589
0.9743554317951202,1.0743489220466114,20.107074407042685
0.9758882834513982,1.0721844468109367,20.839747812049765
0.9766657940546671,1.0745720891195256,20.181278405614602
0.9774821335077286,1.0719160443005378,20.277131386887707
0.975846045811971,1.07478239643545,19.06551501066599
0.9749868581692378,1.0736114411310012,20.907155256491535
0.9747831120093664,1.0708970424403272,19.600825846533727
0.974706472158432,1.0745112520999474,19.509072583908058
0.9757635855674743,1.070242144496745,21.3229445100842
0.9748438239097595,1.0721989166849573,19.56674820933268
0.9776467243830363,1.0708445963795048,21.039958086199846
0.9759482576449712,1.07356924338995,19.074963695255484
0.9747888610760371,1.0717411581703602,19.117745041430247
0.9752375109990438,1.0750242282208269,20.961830275161095
0.9758069884777069,1.072627521126237,20.47328901465959
0.978464870651563,1.0732344592598162,20.571818636019668
0.9770365158716837,1.0721396718215825,20.297536296157517
0.9733504352966944,1.0749747179320683,20.036555266274664
0.973565448919932,1.0742510235620861,19.49731111469799
0.9751349325974782,1.0716697466572667,18.266097200723472
0.9741565944751104,1.0738111527076042,19.536772001757154
0.9767680597305298,1.0715560483343964,20.356161650491018
0.9747011969486873,1.0758016160927115,19.66807131633574
0.9749412270387013,1.0742615740719639,21.321939138426874
0.9746656562884649,1.0735827609715904,19.186639770541532
0.9770185397068659,1.075419909023428,20.6561075341084
0.9762410106261571,1.0739428072174884,20.681207533102846
0.9755825008948644,1.0725663885921044,21.57434339851452
0.9767882589499156,1.072219627239044,21.715846344776708
0.9777423987785975,1.0725400252234067,21.606535115962306
0.9745407768090566,1.073091158406663,20.637998705295427
0.9788233695427576,1.072489179345798,21.844504365379734
0.9788655143976212,1.0708279380552261,20.78907293594429
0.9767740931113561,1.072894777122988,20.122704179800852
0.97527281721433,1.0749542443452194,19.21171584012728
0.9784305030107499,1.0732365654481562,21.349877812863422
0.9792600687344869,1.0707455417048422,22.486732164863444
0.9762809290488561,1.071565947632866,22.388324204038256
0.9752965692679088,1.0723576796951424,20.653578864086903
0.9782294092575708,1.0714402035499755,20.99789474911519
0.97890982290109,1.0703130888421326,20.77990367861595
0.9784647770722708,1.072114733641406,22.143557982605355
0.9767188481489817,1.0713701034745673,20.522842780433425
0.977094687819481,1.0721828424497204,21.033502679870633
0.9777814926703771,1.071835329888612,21.751653406416604
0.9799661934375763,1.0693343837914588,21.307990611655896
0.980249346892039,1.0684701061404687,22.01606926361054
0.9756115486224493,1.0740326683469126,20.61363185762439
0.9783950072526931,1.071548665735133,20.92238123487498
0.978303864399592,1.0709435098896636,20.795176874521356
0.9764817053079605,1.0717034149717826,19.871167563760377
0.9754560991128286,1.072927711759946,20.31223705963407
0.9775106320778529,1.0721540826110803,20.640835524874156
0.9772783070802689,1.0727718338928638,21.136132094655828
0.9769850826263428,1.073044847703156,19.836037649009363
0.9775687978665034,1.0706388405406642,21.16692042108184
0.9777528434991837,1.0709349471888787,20.451297318595408
0.9768644084533056,1.073087657183025,22.18084537424357
0.9791903044780096,1.0699195445768312,20.844581501353012
0.9804224507013957,1.0711183105836024,21.90698758171298
0.9785903360446294,1.0693537936374218,20.188121604573727
0.9783342887957891,1.0706868147762538,20.723301103884555
0.9802211560805638,1.071572746730221,21.93328103914829
0.9835509745279948,1.0681673389841193,21.928339937630064
0.9813231949011485,1.0696771065615445,21.111474005485412
0.9771618817249934,1.0709292083419764,19.49176296557704
0.9786388649543126,1.0704444100790427,21.464339011914525
0.9808703581492106,1.0686944966429415,20.89487414620329
0.9806423159440358,1.0690386760580102,22.40753046572994
0.9793671870231628,1.0718447670604065,21.86589689975993
0.9783221262693406,1.0709894578245513,22.284341651456863
0.9810309310754141,1.0697225681963844,21.327573758886334
0.9814833102623621,1.069065250855915,22.28392526586269
0.9813355960448583,1.0709540035022895,20.78211093315432
0.9800610872109731,1.0713934976110766,22.320232311083885
0.9820447321732839,1.0694239053853987,21.876671618126164
0.9783918603261312,1.0726745865483263,21.036527442408218
0.9823399009307225,1.0696245709852619,22.17474285723101
0.9811684741576513,1.0673895044405846,22.52183089639716
0.9833317963282268,1.0681686551555294,23.00857633432516
0.9804627817869186,1.0693342565194894,21.326339442124638
0.9821915350357692,1.0694761625629476,21.673896636736636
0.9814234846830368,1.0690077784540055,20.56834377250646
0.9835805304845174,1.0695677757963125,22.50664674915022
0.9832729776700337,1.0678608476780231,22.627459446613116
0.9810910046100616,1.0694279765979555,23.30904748338222
0.9811585728327433,1.0721168451775824,23.284721300543485
0.9814762087663015,1.0675533437523312,22.682897056812667
0.9822046562035879,1.0683655731138948,22.500522748094774
0.9819757584730784,1.069098724998145,23.115983846114393
0.9821173689762751,1.0681256916838773,21.754592931082126
0.9791212781270345,1.0672924869516998,23.18673084093648
0.9801178812980652,1.0709238870491533,20.85990940108811
0.9799488166968028,1.0706437017255788,22.40348601641987
0.983062379360199,1.068441818788321,22.529058798238832
0.9826225183407465,1.0692248186566673,21.559102511842845
0.9786611729860306,1.0697865772125883,21.14946587641228
0.9816859817504883,1.0698776267177983,22.533622746763896
0.9823788448174795,1.0684953052724906,22.30712771350838
0.9855707309643428,1.0643721590969,25.128051159394175
0.9848161512613296,1.0672067723405134,23.051920761597565
0.9854731678962707,1.066596558672201,23.9135086138511
0.9834289860725403,1.0672535911983714,23.499285821906724
0.9821396362781525,1.0701281466395376,22.49585868079274
0.9831243981917699,1.067094510294866,24.047521984361087
0.9832569430271785,1.06932772019482,22.60863931949185
0.9850690275430679,1.0669672666646752,23.895074876917754
0.9823329901695251,1.0687137453878381,23.151499434472143
0.9842986452579499,1.067905607795901,22.394372858024408
0.9818468668063481,1.0680981894965518,21.29554708737213
0.9859296490748723,1.0655492149793497,24.249890974291436
0.9843785599867503,1.0692086998738883,21.596177932754472
0.9824129225810369,1.0667930639691063,21.982718756990895
0.9819444165627161,1.0679202038790152,22.718887418617403
0.9863104043404262,1.0667605203610062,23.111846777203347
0.983777616818746,1.0678384656081226,22.92201000669706
0.9839157712459564,1.0681243711599644,21.176648172953204
0.981481053630511,1.0687882282331245,22.624060015592494
0.985442331234614,1.067245177368265,22.89125541798568
0.9866432456175486,1.0669643890220062,24.034195688367767
0.9851816666126251,1.0668302951735682,23.695384946003145
0.9827988884846369,1.0668162588629282,23.1555599102711
0.9850919342041016,1.0674517179316871,22.360641730525128
0.9878335513671239,1.0628553830662346,23.273755166378333
