name,k,k_uncert,Q1,Q2,Q3,Q4,Q5,Q6,theta1,theta2,theta3,theta4,theta5,theta6
sample033,0.987567,8.4930762e-05,0.17841191637795298,0.1558643734252686,0.1570146345628345,0.16457531417951496,0.1739277526999689,0.17020600875446026,194.16256298,345.63963391,334.69639106,107.06755483,256.82859535,118.75671676
sample034,1.00788,8.365404000000001e-05,0.1527463326100732,0.16514592275247353,0.17323268295017075,0.17484591315185613,0.1755452992530801,0.15848384928234618,5.078739,270.63152319,181.81238598,236.21513697,202.50478317,85.27039861
sample035,0.987939,8.3974815e-05,0.18189478852685964,0.1793726026897992,0.1549942371391148,0.15557861109421875,0.15970987286897514,0.16844988768103258,195.41654778,193.06208011,341.15049894,33.10800083,313.94766584,272.20469667
sample036,0.959683,8.541178699999999e-05,0.17132856473914093,0.16528265865578234,0.1604149722133856,0.1604446273059945,0.1768735486113329,0.1656556284743637,280.33615839,308.69611044,61.73330503,57.15452277,259.41197642,303.73649477
sample037,0.9666,8.60274e-05,0.15729536665321922,0.17205794353947992,0.15796780707058028,0.15903340319772175,0.18006562620236055,0.1735798533366381,338.01084122,270.55671931,348.16322358,327.14396324,174.14912322,272.43353184
sample038,0.994292,8.352052799999999e-05,0.15470182783011588,0.16381268414422295,0.17871409046180767,0.1756390697092502,0.17053499002601424,0.15659733782858903,29.40667799,288.52774399,204.97842893,138.93676213,136.14892939,330.82211675
sample039,0.951484,8.563356000000001e-05,0.17663416555924483,0.1588229886142043,0.16031965360609174,0.1648455592742839,0.16736488917865508,0.1720127437675203,120.36412322,356.82298998,38.69847475,320.15826411,305.07909394,102.25931606
sample040,0.986755,8.486093000000001e-05,0.17737565748083378,0.1708761343906728,0.16854446043094143,0.16271496571577992,0.1551133244354226,0.16537545754634947,196.99370129,271.19271835,130.99809334,300.64228584,26.024039,288.00746009
sample041,0.994934,8.357445599999999e-05,0.17329495737714762,0.16415345419593413,0.16421021200481123,0.16587181742411267,0.15619018965950868,0.17627936933848568,153.98754119,284.77352524,289.12750327,125.33251597,54.44371962,230.34126975
sample042,0.983741,8.4601726e-05,0.16642119186990806,0.16664101072543241,0.15719036115134705,0.17313326486891897,0.16686957237634698,0.16974459900804661,95.77389415,112.13230502,330.42840017,144.47562489,96.84028372,114.87226265
sample043,0.982572,8.4501192e-05,0.16636176478684433,0.15381335699970758,0.1781702534290337,0.17469894604468203,0.16144218209710265,0.16551349664262982,287.47325448,21.56172145,207.39816565,260.20968591,84.26313169,103.72637033
sample044,0.965555,8.496884000000001e-05,0.1666550643560744,0.17169067714969555,0.1702065263784569,0.15967162836066703,0.17465530375216626,0.15712080000293996,95.97707696,102.58264475,106.58691383,46.32089928,141.69047542,355.63567766
sample045,0.93572,8.608624e-05,0.15975372064237342,0.1615916828317833,0.16574561626868,0.16351024263036923,0.16802444527590682,0.18137429235088703,24.4896707,38.68910528,328.65220235,331.56509214,312.09127836,268.49759725
sample046,0.961389,8.5563621e-05,0.1578008459899447,0.17215769420507385,0.15838621645167045,0.16857609186233247,0.1733985494316333,0.16968060205934526,28.49889131,125.31868496,345.30555407,110.36660388,281.22742153,290.467042
sample047,0.980419,8.431603400000001e-05,0.15850774622582614,0.17559771206493713,0.18272236039655113,0.15866433076616102,0.15802101979278266,0.16648683075374188,58.49668241,138.73765495,222.77279295,68.4680162,331.87143529,111.93591737
sample048,0.965679,8.594543099999999e-05,0.16541667349656908,0.15783817924416532,0.17498842720593227,0.1571094718884331,0.17634790630466735,0.16829934186023304,299.9799172,344.17580568,255.50873968,339.81334642,161.14433307,294.01452424
sample049,0.963856,8.5783184e-05,0.16058840995112172,0.16133252475288257,0.17878074108002145,0.17296071146748085,0.15603676020851046,0.17030085253998303,329.53516327,318.85504302,251.78662332,276.70367495,20.92725565,122.28147686
sample050,0.990164,8.416394000000001e-05,0.15483805981156445,0.15683311482975482,0.156168096490358,0.17944373836924554,0.18415940705443645,0.16855758344464083,15.18428028,41.92820571,52.49519143,221.01174803,205.81487568,123.93595763
sample051,0.964855,8.490724e-05,0.1719137940899237,0.15668348888034137,0.15897117212156597,0.18084620996945858,0.1628206943297697,0.16876464060894075,127.82430961,7.16113279,336.67385157,170.63676688,74.51252291,291.12866217
sample052,0.950679,8.6511789e-05,0.17112899961067776,0.16141039487145248,0.16332451847086554,0.15944363735590408,0.16863284404887086,0.17605960564222922,101.143577,334.99934425,330.42765423,22.35088014,89.0951755,107.2101838
sample053,0.977124,8.5009788e-05,0.17405373573339122,0.15665591154431835,0.17605916984619163,0.16118729537636312,0.154633769777814,0.17741011772192172,260.97866797,51.93951967,175.13385211,314.19915782,348.19108757,237.87456187
sample054,1.01261,8.404663e-05,0.17060592911213368,0.16677619397250193,0.15977388752824956,0.153579402302,0.17296140327057002,0.17630318381454507,157.59614539,261.95737243,101.22435222,45.27214668,188.3093607,218.31135999
sample055,0.985023,8.372695500000001e-05,0.15836371549579142,0.17063707165157035,0.160050489191079,0.17128965512920036,0.17497382937895276,0.16468523915340622,323.10369435,255.22666297,310.98920125,263.69658374,163.74846877,289.01089445
sample056,0.986922,8.388837e-05,0.15611358358143296,0.16917866241060742,0.15780823179153494,0.16085489497969163,0.17688233428480812,0.17916229295192493,325.19317808,259.82988782,325.94576342,301.87658052,160.54969599,204.42070373
sample057,0.995203,8.4592255e-05,0.15292988558513299,0.16411445084011472,0.17316955221269253,0.16176904621847193,0.1729266316555838,0.17509043348800402,30.43046544,286.0474969,212.97959222,293.64608021,248.00083349,195.95708175
sample058,0.955751,8.601759e-05,0.16542285654330752,0.1615938641924612,0.1651433120316,0.1582316554565007,0.1730439401078775,0.1765643716682531,84.85334862,54.57636679,317.27705564,26.02199035,120.50709404,276.38870525
sample059,1.01627,8.333414e-05,0.17470068529907465,0.1701094669182257,0.15379719266304684,0.1536503479040785,0.17234431102123368,0.17539799619434054,212.76533402,220.63986484,325.10307839,56.42633085,192.34679494,188.78501797
sample060,0.979007,8.4194602e-05,0.16509698080170576,0.1709874854358643,0.16297981361842903,0.17648370821360795,0.15423682582179435,0.17021518610859865,297.52449138,133.08609682,78.54899511,232.14325647,5.51146724,266.99704197
sample061,0.987748,8.395858e-05,0.155350181610523,0.16668234226399942,0.17775961459392237,0.16464790206066532,0.16844374709063853,0.16711621238025148,31.99213033,111.60300591,229.24923209,290.52797221,121.23732515,109.57926488
sample062,0.981076,8.4372536e-05,0.15809443951860944,0.16573076949303067,0.17047344977222118,0.17912991317604504,0.16664676128815764,0.15992466675193606,60.64449874,289.66116812,273.94525041,164.40934595,104.48747826,318.66548202
sample063,0.981047,8.4370042e-05,0.1821724995594518,0.1768349672805747,0.16034549315302812,0.15656850925202925,0.16206655094416847,0.16201197981074772,184.36263797,254.12277886,83.51605824,353.25817409,309.67540596,84.23059224
sample064,0.959023,8.5353047e-05,0.1787118976612859,0.15846417013958752,0.16916747309996938,0.166816757950836,0.16112950675368928,0.16571019439463203,164.97383335,337.03031887,103.99453035,82.19068258,62.3277231,306.83311513
sample065,0.9859,8.38015e-05,0.16883911518890996,0.15368545256652572,0.17838099504058194,0.17875175306874838,0.16463020063288158,0.15571248350235245,144.24434539,356.22239564,169.88624192,160.5685561,289.34002932,348.26877626
sample066,0.992362,8.435077e-05,0.17161333149737865,0.1811760523000471,0.1616055629427614,0.1605360508203224,0.156259029917156,0.16880997252233462,131.20457985,192.66665144,88.85334346,304.93121122,336.38535756,265.06252228
sample067,0.995779,8.3645436e-05,0.1548216382648389,0.17774436332878718,0.1765446500262574,0.15943226710988073,0.17171566866220578,0.15974141260802982,53.73507396,180.55680899,158.16406703,81.80163097,238.17776574,306.79765313
sample068,0.990204,8.416734e-05,0.15703682414479073,0.16596465027558605,0.1713877320621141,0.16126948090319818,0.1793389819722356,0.16500233064207537,55.95638778,112.45528355,260.03100648,88.32294627,214.43025575,100.3655527
sample069,0.995375,8.361149999999999e-05,0.15366181921225308,0.17121756870941346,0.17196914099926097,0.17584909308871316,0.16659797568164272,0.16070440230871652,19.33066738,250.61917374,260.29706641,199.84539336,279.35811728,94.77077719
sample070,0.985061,8.4715246e-05,0.18176214636314408,0.1647917491927759,0.1609015424103999,0.16628568690568293,0.16180129213685035,0.16445758299114688,204.32343965,96.09845182,77.30047167,104.41481665,82.42295358,94.26891574
sample071,1.00656,8.354447999999999e-05,0.15787445666495584,0.17294525600469904,0.1712746025242458,0.1726488612693965,0.17241954587997538,0.15283727765672755,310.38303292,173.64339634,143.39070112,245.63326584,218.97071116,31.85808559
sample072,0.978598,8.4159428e-05,0.15972921893828068,0.1662730221497617,0.16108169601121725,0.16972386719436872,0.18126349385149726,0.1619287018548745,320.3204673,292.03156397,309.83634799,122.26848975,236.63684057,86.66533637
sample073,0.994097,8.3504148e-05,0.17865631119837647,0.1678714138654156,0.16438978102294466,0.15753786776392345,0.17151910216549227,0.16002552398384767,196.27507196,120.53958124,281.57964054,320.83400171,167.16199372,74.99344429
sample074,0.971343,8.4506841e-05,0.1701298119014501,0.15486815794229003,0.17794369261019985,0.17531091699414802,0.16082829957351563,0.1609191209783963,130.67706402,5.19533528,252.50097245,130.27185137,68.50480897,325.80908892
sample075,0.979766,8.4259876e-05,0.15767323408168116,0.1721230279674763,0.1857067289314089,0.1639676209564939,0.1595434492876404,0.16098593877529938,51.52116541,121.64671053,188.32596719,94.25084496,320.54148531,75.72019314
sample076,0.982992,8.453731200000001e-05,0.1810934838216941,0.1670377302971368,0.15734517207571422,0.15790279350380781,0.15826198993798551,0.1783588303636615,228.24459226,281.2408078,333.76959818,335.66815737,320.88429539,174.1565804
sample077,0.978356,8.4138616e-05,0.1631431634203494,0.16136282800985507,0.1544160795477429,0.18259428572488048,0.18142353287393867,0.15706011042323342,85.64170738,75.33502484,27.94932861,181.99074106,161.85206255,51.8156011
sample078,0.985408,8.375968e-05,0.1786309134712712,0.17972852338293388,0.1577991963154758,0.15669684733342298,0.16294994768993498,0.16419457180696118,148.93507156,219.10502483,321.81760154,48.58045237,300.54241645,99.05462396
sample079,0.979015,8.419529e-05,0.16551247961076948,0.16320542065409588,0.157179033797064,0.16344235623191447,0.1830817406977867,0.1675789690083696,95.02737488,85.07443029,336.90280191,91.29382603,220.76285767,101.54884338
sample080,1.00242,8.320086000000001e-05,0.1606161635975047,0.16321204728809574,0.1785770906211384,0.1776349635154455,0.16689275195869313,0.15306698301912225,297.4755765,106.12986574,184.85062801,213.31082204,265.66662604,24.17242677
sample081,1.02315,8.287515e-05,0.1679707812081448,0.15081052875274084,0.16816077729307394,0.17276805609258153,0.17160050439364682,0.16868935225981202,215.84338224,33.31095297,229.01718706,195.91314857,215.1258553,244.73359422
